Datetime,Time,Speed (knot),GPS_Latitude,GPS_Longtitde,RPM,Mode,Emission(kg/min),DG1,DG2,DG3
22/11/2022 11:29,11:29:00,0.355075594,1.265147855,103.7817184,431.67,Cargo,0,0,0.204484889,0.112542138
22/11/2022 11:30,11:30:00,0.363174946,1.26510557,103.7817438,431.867893,Cargo,0,0,0.204484889,0.132509858
22/11/2022 11:31,11:31:00,0.327537797,1.265123925,103.7818044,431.7453626,Cargo,0,0,0.204484889,0.132509858
22/11/2022 11:32,11:32:00,0.388444924,1.265189351,103.7817363,431.8233333,Cargo,10.75975,0,0.204484889,0.132509858
22/11/2022 11:33,11:33:00,0.378401728,1.265098399,103.7816142,431.680067,Cargo,0,0,0.204484889,0.132509858
22/11/2022 11:34,11:34:00,0.643088553,1.265074842,103.7817016,364.8833333,Cargo,0,0,0.204484889,0.132509858
22/11/2022 11:35,11:35:00,0.31425486,1.264994955,103.7816471,431.7266667,Cargo,0,0,0.205397298,0.132509858
22/11/2022 11:36,11:36:00,0.309071274,1.264924336,103.7815944,431.7779661,Cargo,0,0,0.205572762,0.132509858
22/11/2022 11:37,11:37:00,0.4412527,1.265041733,103.7816711,431.7705193,Cargo,0,0,0.206099151,0.152477578
22/11/2022 11:38,11:38:00,0.548488121,1.265076803,103.7816209,431.725,Cargo,0,0,0.205923688,0.15753092
22/11/2022 11:39,11:39:00,0.277969762,1.265082736,103.7816172,431.7666667,Cargo,0,0,0.205397298,0.158127495
22/11/2022 11:40,11:40:00,0.369006479,1.265162477,103.7816109,431.7085427,Cargo,0,0,0.205467484,0.140124964
22/11/2022 11:41,11:41:00,0.376457883,1.26512775,103.7814967,431.7268128,Cargo,0,0,0.205467484,0.137668478
22/11/2022 11:42,11:42:00,0.241684665,1.265115265,103.7815032,364.8116667,Cargo,0,0,0.20515165,0.142160338
22/11/2022 11:43,11:43:00,0.194384449,1.265113783,103.7815126,431.7140468,Cargo,0,0,0.205256928,0.13980913
22/11/2022 11:44,11:44:00,0.222894168,1.265076461,103.7815038,431.7045075,Cargo,0,0,0.205186742,0.137808849
22/11/2022 11:45,11:45:00,0.583801296,1.265113874,103.7815975,431.7116667,Cargo,0,0,0.205081464,0.136861347
22/11/2022 11:46,11:46:00,0.394600432,1.265095556,103.7816344,431.7360406,Cargo,0,0,0.205748225,0.137177181
22/11/2022 11:47,11:47:00,0.225485961,1.265158127,103.7816614,431.7083333,Cargo,0,0,0.205958781,0.135668197
22/11/2022 11:48,11:48:00,0.313282937,1.265172846,103.7817104,431.6861436,Cargo,0,0,0.205502576,0.154512951
22/11/2022 11:49,11:49:00,0.863390929,1.265104078,103.781675,431.9166667,Cargo,0,0,0.20515165,0.158267865
22/11/2022 11:50,11:50:00,0.439308855,1.265027731,103.7816271,426.9949833,Cargo,0,0,0.205081464,0.156443047
22/11/2022 11:51,11:51:00,0.316522678,1.26503083,103.7816726,353.9123103,Cargo,0,0,0.204765631,0.136229679
22/11/2022 11:52,11:52:00,0.229049676,1.265027689,103.7816657,418.8764608,Cargo,0,0,0.205397298,0.134229398
22/11/2022 11:53,11:53:00,0.345356371,1.265080374,103.7816421,417.9765886,Cargo,0,0,0.20515165,0.136089309
22/11/2022 11:54,11:54:00,0.55237581,1.265163751,103.781692,418.4583333,Cargo,0,0,0.204906001,0.133808286
22/11/2022 11:55,11:55:00,0.597084233,1.264977736,103.7817785,424.4416667,Cargo,0,0,0.204765631,0.133527545
22/11/2022 11:56,11:56:00,0.491792657,1.264931074,103.7817988,440.4610169,Cargo,0,0,0.205467484,0.133843379
22/11/2022 11:57,11:57:00,0.295140389,1.264986597,103.7817837,440.725,Cargo,0,0,0.20567804,0.136545513
22/11/2022 11:58,11:58:00,0.25075594,1.265028593,103.7817997,440.6433333,Cargo,0,0,0.206520263,0.134966344
22/11/2022 11:59,11:59:00,0.433477322,1.26507791,103.7817791,440.5609349,Cargo,0,0,0.206309707,0.155635916
22/11/2022 12:00,12:00:00,0.490820734,1.265162254,103.7817942,440.534687,Cargo,0,0,0.205046372,0.155986843
22/11/2022 12:01,12:01:00,0.297084233,1.265201245,103.7818192,440.7133333,Cargo,0,0,0.204835816,0.158513514
22/11/2022 12:02,12:02:00,0.359935205,1.26510456,103.7818414,440.5912898,Cargo,0,0,0.20515165,0.134369769
22/11/2022 12:03,12:03:00,0.770734341,1.264910531,103.7818529,440.5652174,Cargo,0,0,0.20529202,0.135598011
22/11/2022 12:04,12:04:00,0.488552916,1.264812663,103.7817854,440.6026711,Cargo,0,0,0.205116557,0.136615698
22/11/2022 12:05,12:05:00,0.248164147,1.264904095,103.7818169,440.608769,Cargo,0,0,0.205116557,0.136720976
22/11/2022 12:06,12:06:00,0.344384449,1.264968454,103.781817,440.7169179,Cargo,0,0,0.204344519,0.137071903
22/11/2022 12:07,12:07:00,0.356695464,1.265021909,103.78178,429.395,Cargo,0,0,0.204028685,0.151775724
22/11/2022 12:08,12:08:00,0.707559395,1.265279663,103.7817175,418.18,Cargo,1.281046535,0,0.20515165,0.129176056
22/11/2022 12:09,12:09:00,0.369978402,1.265301479,103.7817363,418.92,Cargo,2.336033771,0,0.205537669,0.124894752
22/11/2022 12:10,12:10:00,0.620410367,1.265100471,103.7817721,418.9103215,Cargo,2.341322345,0,0.20581841,0.163496671
22/11/2022 12:11,12:11:00,0.610367171,1.265115881,103.7816747,418.8881469,Cargo,2.343060672,0,0.20515165,0.151144057
22/11/2022 12:12,12:12:00,0.574406048,1.265098088,103.7815678,418.8883333,Cargo,2.346786296,0,0.204133963,0.153740913
22/11/2022 12:13,12:13:00,0.974190065,1.264870829,103.781827,418.9028476,Cargo,2.347420762,0,0.206274615,0.14272182
22/11/2022 12:14,12:14:00,0.739632829,1.264750494,103.7818466,418.8833333,Cargo,2.347746889,0,0.203397017,0.147564606
22/11/2022 12:15,12:15:00,0.357019438,1.264828126,103.7817265,418.8819562,Cargo,2.35072183,0.039759976,0.204169056,0.16282991
22/11/2022 12:16,12:16:00,0.609395248,1.264971666,103.7816048,359.2194305,Cargo,1.576975501,0.056569357,0.206274615,0.127702164
22/11/2022 12:17,12:17:00,0.581857451,1.265024673,103.7817592,415.395,Cargo,2.302321501,0.054849817,0.206274615,0.070641511
22/11/2022 12:18,12:18:00,0.261771058,1.265027636,103.7817447,419.2621035,Cargo,2.31554931,0.027477547,0.205011279,0.106155276
22/11/2022 12:19,12:19:00,0.456155508,1.265106067,103.7816348,420.72,Cargo,2.369700917,0.042391925,0.205397298,0.103909346
22/11/2022 12:20,12:20:00,0.410799136,1.265128641,103.78164,418.8595601,Cargo,2.343960349,0.048848973,0.205642947,0.09060923
22/11/2022 12:21,12:21:00,0.60161987,1.265126663,103.7814125,418.8580968,Cargo,0,0.065482891,0.205748225,0.092539326
22/11/2022 12:22,12:22:00,0.473974082,1.265149364,103.7815546,418.8533333,Cargo,0,0.077238929,0.20581841,0.093311364
22/11/2022 12:23,12:23:00,0.327213823,1.265129133,103.7815835,418.8444816,Cargo,0,0.077975875,0.205993873,0.092293678
22/11/2022 12:24,12:24:00,0.314902808,1.265126323,103.7816013,417.3956594,Cargo,0,0.120578356,0.206099151,0.064184462
22/11/2022 12:25,12:25:00,0.36349892,1.265200204,103.7816677,358.2516892,Cargo,0,0.140932095,0.205748225,0.03663673
22/11/2022 12:26,12:26:00,0.494060475,1.265274985,103.7818081,418.9782609,Cargo,0,0.134053935,0.205958781,0.022494391
22/11/2022 12:27,12:27:00,0.494708423,1.265324289,103.781945,419.0350584,Cargo,0,0.132650229,0.205081464,0.010211962
22/11/2022 12:28,12:28:00,0.367386609,1.265419017,103.7819447,415.6783333,Cargo,2.199463201,0.199115713,0.206309707,0.010211962
22/11/2022 12:29,12:29:00,0.372894168,1.265527928,103.7819986,509.9766277,Cargo,0,0.267406016,0.206590449,0.00965048
22/11/2022 12:30,12:30:00,0.228725702,1.265562203,103.7819715,539.7326565,Cargo,11.43813335,0.297445327,0.207151931,0.143283302
22/11/2022 12:31,12:31:00,0.464902808,1.26554459,103.781815,518.9033333,Cargo,10.425973,0.231962437,0.207151931,0.250737006
22/11/2022 12:32,12:32:00,0.828401728,1.265613084,103.7818415,420.769616,Cargo,0,0.228453171,0.207116838,0.244911626
22/11/2022 12:33,12:33:00,2.538336933,1.266156352,103.7819266,417.4866221,Cargo,6.378407765,0.257966093,0.207783599,0.27116093
22/11/2022 12:34,12:34:00,5.130453564,1.267304941,103.7817922,568.4408784,Cargo,9.938182976,0.307587104,0.207327394,0.272529544
22/11/2022 12:35,12:35:00,5.178401728,1.268261398,103.7807505,752.1502504,Transit,20.51156616,0.264738975,0.207923969,0.272705007
22/11/2022 12:36,12:36:00,6.319438445,1.267671076,103.7792877,779.9,Transit,22.9888884,0.260247115,0.208134525,0.264949531
22/11/2022 12:37,12:37:00,8.262311015,1.265913029,103.7780019,779.8277592,Transit,23.16873614,0.260282208,0.208204711,0.269862502
22/11/2022 12:38,12:38:00,9.333045356,1.263624882,103.7770091,779.706177,Transit,23.29876252,0.259194336,0.208345081,0.269616853
22/11/2022 12:39,12:39:00,10.23174946,1.260931286,103.7766214,780.0016863,Transit,23.41008799,0.311482389,0.051410737,0.281829097
22/11/2022 12:40,12:40:00,10.96425486,1.257955783,103.7767908,779.8710218,Transit,23.58046101,0.275301863,0.051410737,0.275722975
22/11/2022 12:41,12:41:00,11.33131749,1.254835572,103.7773416,779.6416667,Transit,23.78922487,0.280495576,0.131386893,0.25000006
22/11/2022 12:42,12:42:00,11.24611231,1.251715369,103.7781324,779.9232053,Transit,23.98217849,0.042848129,0.129807724,0.222908532
22/11/2022 12:43,12:43:00,11.12883369,1.248711178,103.7790607,780.090301,Transit,23.71103684,0.049726289,0.081660604,0.181850128
22/11/2022 12:44,12:44:00,11.25971922,1.245712066,103.7800367,780.0658784,Transit,23.71634349,0.098434892,0.016353176,0.13980913
22/11/2022 12:45,12:45:00,11.17062635,1.242728944,103.7810399,778.3133333,Transit,23.45058519,0.147424236,0,0.143458766
22/11/2022 12:46,12:46:00,11.01317495,1.239854461,103.7819066,779.8916667,Transit,66.71435154,0.166690102,0,0.155004249
22/11/2022 12:47,12:47:00,9.88574514,1.236986044,103.7827226,602.3484087,Transit,0,0.169462422,0,0.156758881
22/11/2022 12:48,12:48:00,8.416198704,1.234564658,103.7835371,414.905,Transit,1.824033889,0.172445297,0,0.158022217
22/11/2022 12:49,12:49:00,7.610475162,1.232492296,103.7844074,417.4189189,Transit,1.855703406,0.177358269,0,0.15872407
22/11/2022 12:50,12:50:00,7.015982721,1.230643837,103.7852444,418.7625418,Transit,1.871965138,0.179253272,0,0.159145182
22/11/2022 12:51,12:51:00,6.483693305,1.228884081,103.7860741,417.7746244,Transit,1.867728135,0.17777938,0,0.158794255
22/11/2022 12:52,12:52:00,6.169114471,1.227352274,103.7869517,415.58,Transit,1.83397813,0.223294551,0,0.160654166
22/11/2022 12:53,12:53:00,6.10950324,1.225926263,103.7878035,417.2625418,Transit,1.854816403,0.228312801,0,0.165637322
22/11/2022 12:54,12:54:00,6.125701944,1.224523817,103.7887575,417.4307432,Transit,1.918442977,0.218627229,0,0.164900377
22/11/2022 12:55,12:55:00,5.76511879,1.223136685,103.7896515,417.4841402,Transit,1.921904525,0.206099151,0,0.161812223
22/11/2022 12:56,12:56:00,5.698704104,1.22190466,103.7907761,417.4166667,Transit,1.919174068,0.2039585,0,0.162338613
22/11/2022 12:57,12:57:00,5.510151188,1.220787672,103.7919307,419.3411371,Transit,1.943412491,0.203467202,0,0.16282991
22/11/2022 12:58,12:58:00,5.318358531,1.219768938,103.7930978,417.9415693,Transit,1.931266417,0.203677758,0,0.162865003
22/11/2022 12:59,12:59:00,4.887149028,1.218942886,103.7941784,414.6037099,Transit,1.885321156,0.203853222,0,0.162408798
22/11/2022 13:00,1:00:00,4.947084233,1.217936533,103.7950661,417.2043551,Transit,1.851184695,0.200765068,0,0.162338613
22/11/2022 13:01,1:01:00,5.52699784,1.216848172,103.7961075,417.5416667,Transit,1.85733368,0.199852659,0,0.161742038
22/11/2022 13:02,1:02:00,6.028833693,1.215687926,103.7973121,417.4833333,Transit,1.855566886,0.209222398,0,0.162373706
22/11/2022 13:03,1:03:00,6.652483801,1.214605242,103.7988293,417.3745763,Transit,1.85396374,0.230874564,0,0.153249616
22/11/2022 13:04,1:04:00,7.072030238,1.213461073,103.8004143,417.5133333,Transit,1.857075475,0.227821504,0,0.155074434
22/11/2022 13:05,1:05:00,7.313714903,1.21239055,103.8020207,417.4290484,Transit,1.856793659,0.207116838,0,0.156302677
22/11/2022 13:06,1:06:00,7.309827214,1.211497003,103.803854,417.5,Transit,1.83799583,0.182516889,0,0.173112058
22/11/2022 13:07,1:07:00,7.882937365,1.210739551,103.8058086,459.7772194,Transit,10.17320494,0.181113182,0,0.17763901
22/11/2022 13:08,1:08:00,9.379697624,1.209989371,103.8079734,619.6773649,Transit,12.12423934,0.176866971,0,0.179920032
22/11/2022 13:09,1:09:00,10.29524838,1.209265763,103.8105614,705.6833333,Transit,17.23682156,0.175463265,0,0.180867534
22/11/2022 13:10,1:10:00,11.15701944,1.208345322,103.8133392,780.2830821,Transit,23.555782,0.169462422,0,0.185148838
22/11/2022 13:11,1:11:00,11.48034557,1.207225354,103.816261,780.1116667,Transit,23.65188924,0.167497233,0,0.187780787
22/11/2022 13:12,1:12:00,11.937473,1.206277868,103.8193668,780.2437396,Transit,24.26807012,0.167356862,0,0.187570231
22/11/2022 13:13,1:13:00,12.02591793,1.205543685,103.8225037,780.2864407,Transit,23.910519,0.182902908,0,0.186587636
22/11/2022 13:14,1:14:00,12.11663067,1.204933083,103.8257728,780.105,Transit,23.54729774,0.19827349,0,0.182306333
22/11/2022 13:15,1:15:00,12.23196544,1.204512941,103.8291448,780.1833333,Transit,23.65587001,0.197817285,0,0.182832722
22/11/2022 13:16,1:16:00,12.5899568,1.204098892,103.8324933,777.1187291,Transit,23.50732333,0.182130869,0,0.182060684
22/11/2022 13:17,1:17:00,12.67062635,1.203846833,103.8359711,779.0451505,Transit,23.68306046,0.160724351,0,0.176410767
22/11/2022 13:18,1:18:00,12.72602592,1.203704938,103.8393813,780.2297297,Transit,23.67765253,0.151670447,0,0.174164837
22/11/2022 13:19,1:19:00,13.16144708,1.203952367,103.8429431,780.035,Transit,23.77412522,0.148582293,0,0.175182524
22/11/2022 13:20,1:20:00,13.39762419,1.204411733,103.8465554,779.5879397,Transit,23.73240272,0.146371456,0,0.178270678
22/11/2022 13:21,1:21:00,13.56382289,1.205142338,103.8502297,779.75,Transit,23.87508553,0.146301271,0,0.178797067
22/11/2022 13:22,1:22:00,13.69308855,1.206123612,103.8538671,779.8580968,Transit,43.56333254,0.142125245,0,0.183639853
22/11/2022 13:23,1:23:00,13.40604752,1.207405969,103.8574021,779.8898305,Transit,24.02617071,0.153389987,0,0.183815317
22/11/2022 13:24,1:24:00,13.34319654,1.208942287,103.8607493,779.8183333,Transit,23.74069391,0.163391393,0,0.18862301
22/11/2022 13:25,1:25:00,13.48444924,1.2107132,103.8639533,776.2220367,Transit,23.42668453,0.163251022,0,0.188061528
22/11/2022 13:26,1:26:00,12.94470842,1.212852506,103.8669739,779.3021703,Transit,23.57895903,0.142370893,0,0.18504356
22/11/2022 13:27,1:27:00,11.6825054,1.215397422,103.8692408,779.4966555,Transit,23.7273657,0.143704414,0,0.183955687
22/11/2022 13:28,1:28:00,10.62019438,1.21811326,103.8707093,779.7297297,Transit,0,0.150056184,0,0.185569949
22/11/2022 13:29,1:29:00,10.35485961,1.220778382,103.8718826,779.8783333,Transit,0,0.157881846,0,0.186482358
22/11/2022 13:30,1:30:00,10.46274298,1.223541958,103.8728239,780.001675,Transit,0,0.135422548,0,0.184096058
22/11/2022 13:31,1:31:00,10.5437365,1.226453854,103.873591,779.9933333,Transit,0,0.132509858,0,0.183218742
22/11/2022 13:32,1:32:00,10.73585313,1.229281553,103.8740802,780,Transit,0,0.132264209,0,0.181920313
22/11/2022 13:33,1:33:00,10.6937365,1.232204412,103.8747858,779.8491525,Transit,0,0.147669884,0,0.182165962
22/11/2022 13:34,1:34:00,10.75917927,1.235056358,103.8756593,779.7429048,Transit,0,0.164268709,0,0.186552544
22/11/2022 13:35,1:35:00,10.7300216,1.237741889,103.8769163,779.8666667,Transit,0,0.177849566,0,0.189254678
22/11/2022 13:36,1:36:00,10.73941685,1.240252086,103.8785261,779.3439065,Transit,23.29379886,0.137387737,0,0.183639853
22/11/2022 13:37,1:37:00,10.74654428,1.242526635,103.880496,779.5583756,Transit,23.73248577,0.134053935,0,0.182060684
22/11/2022 13:38,1:38:00,11.07764579,1.244517114,103.8828236,779.87,Transit,23.76526461,0.128579481,0,0.180797349
22/11/2022 13:39,1:39:00,10.96911447,1.246287155,103.8852771,779.9816361,Transit,23.65361566,0.121210024,0,0.179920032
22/11/2022 13:40,1:40:00,11.21241901,1.247946191,103.8878996,779.8963211,Transit,24.87185948,0.121736413,0,0.180306051
22/11/2022 13:41,1:41:00,11.31965443,1.249586539,103.8905794,779.9716667,Transit,23.9032884,0.124403455,0,0.17988494
22/11/2022 13:42,1:42:00,11.62483801,1.251242626,103.8933127,660.1672297,Transit,14.95187228,0.122192618,0,0.1805517
22/11/2022 13:43,1:43:00,11.53477322,1.253078533,103.8958724,779.7671692,Transit,23.88976691,0.144055341,0,0.182095777
22/11/2022 13:44,1:44:00,11.59276458,1.255286774,103.8981276,779.9583333,Transit,23.78233349,0.149354331,0,0.184973374
22/11/2022 13:45,1:45:00,11.48326134,1.25758592,103.9002979,779.9433333,Transit,23.8971729,0.148161181,0,0.184271521
22/11/2022 13:46,1:46:00,11.50788337,1.259940028,103.9024846,779.2053422,Transit,23.59271879,0.128228554,0,0.1805517
22/11/2022 13:47,1:47:00,11.67699784,1.262263521,103.904894,780.2335025,Transit,23.8032677,0.12777235,0,0.181358831
22/11/2022 13:48,1:48:00,11.83056156,1.264265925,103.9075934,779.8616667,Transit,23.66863321,0.127456516,0,0.181113182
22/11/2022 13:49,1:49:00,11.73887689,1.26607137,103.9103263,779.8833333,Transit,23.91044944,0.128053091,0,0.182060684
22/11/2022 13:50,1:50:00,11.70323974,1.267742486,103.9130473,748.460733,Transit,22.59687536,0.128088184,0,0.181499202
22/11/2022 13:51,1:51:00,11.7612311,1.269505431,103.9157353,780.0033333,Transit,23.92482262,0.131000874,0,0.181464109
22/11/2022 13:52,1:52:00,11.55064795,1.271427335,103.9184566,779.9459459,Transit,23.79458694,0.131948376,0,0.181779943
22/11/2022 13:53,1:53:00,11.65140389,1.273404225,103.9210218,780.0635452,Transit,23.9320979,0.148722664,0,0.182516889
22/11/2022 13:54,1:54:00,11.70518359,1.275336789,103.9235511,780.0516667,Transit,23.80008862,0.154934063,0,0.185359393
22/11/2022 13:55,1:55:00,11.64265659,1.276964708,103.9263387,780.1435726,Transit,23.68781835,0.150933501,0,0.185464671
22/11/2022 13:56,1:56:00,11.70809935,1.278458352,103.929193,778.6583333,Transit,23.81002657,0.130720133,0,0.181885221
22/11/2022 13:57,1:57:00,11.78131749,1.280021885,103.9320526,780.1661017,Transit,24.10431756,0.135211992,0,0.18107809
22/11/2022 13:58,1:58:00,11.62159827,1.282058042,103.9345936,779.9316667,Transit,23.81250548,0.133387174,0,0.18174485
22/11/2022 13:59,1:59:00,11.58660907,1.283972656,103.9371506,748.8315972,Transit,21.12863141,0.130439391,0,0.182095777
22/11/2022 14:00,2:00:00,11.64816415,1.285384739,103.9400372,779.8626466,Transit,27.90269766,0.142019967,0,0.182692352
22/11/2022 14:01,2:01:00,10.57095032,1.286585975,103.9428834,630.9416667,Transit,0,0.158373143,0,0.186096339
22/11/2022 14:02,2:02:00,10.19902808,1.287477435,103.945574,599.8040541,Transit,185.8203492,0.155741194,0,0.186587636
22/11/2022 14:03,2:03:00,10.04449244,1.288174763,103.948243,604.28,Transit,12.70975685,0.187850972,0,0.180165681
22/11/2022 14:04,2:04:00,10.58196544,1.288675761,103.9510935,739.1691792,Transit,19.6765533,0.189359956,0,0.179955125
22/11/2022 14:05,2:05:00,11.34978402,1.289110521,103.9541007,779.805,Transit,23.70894274,0.184622448,0,0.180937719
22/11/2022 14:06,2:06:00,11.10550756,1.289537552,103.9572121,702.7712855,Transit,0,0.170023904,0,0.176621323
22/11/2022 14:07,2:07:00,10.07948164,1.290036292,103.9600226,523.1759729,Transit,3.967535152,0.166409361,0,0.17883216
22/11/2022 14:08,2:08:00,8.803671706,1.290557414,103.9625478,416.125,Transit,2.412340682,0.165110933,0,0.179920032
22/11/2022 14:09,2:09:00,8.09287257,1.291083049,103.9647791,416.360601,Transit,2.246742646,0.159741757,0,0.183183649
22/11/2022 14:10,2:10:00,7.652267819,1.291605281,103.9668812,416.3043478,Transit,2.250791482,0.156443047,0,0.186341988
22/11/2022 14:11,2:11:00,7.227213823,1.292189575,103.9688519,418.1976351,Transit,2.222922443,0.157109808,0,0.186026154
22/11/2022 14:12,2:12:00,6.263714903,1.292802862,103.9705657,417.6427379,Transit,2.242568046,0.159741757,0,0.186657822
22/11/2022 14:13,2:13:00,5.553887689,1.293419665,103.9720606,422.7916667,Transit,2.337874786,0.183534576,0,0.182692352
22/11/2022 14:14,2:14:00,5.404211663,1.294043772,103.9734282,421.3762542,Transit,2.304648428,0.191781349,0,0.17935855
22/11/2022 14:15,2:15:00,6.733801296,1.294871777,103.9748349,447.5692821,Transit,2.654076623,0.187605323,0,0.180867534
22/11/2022 14:16,2:16:00,8.467386609,1.296171891,103.9764991,632.3976311,Transit,0,0.172375112,0,0.179534013
22/11/2022 14:17,2:17:00,8.982829374,1.297767118,103.9784079,571.5745394,Transit,0,0.173533169,0,0.178656697
22/11/2022 14:18,2:18:00,7.453671706,1.299345505,103.9800525,419.3083333,Transit,35.55586032,0.174901783,0,0.17935855
22/11/2022 14:19,2:19:00,6.205399568,1.301083658,103.9808084,574.935,Transit,87.96452739,0.171848722,0,0.18002531
22/11/2022 14:20,2:20:00,4.362311015,1.302572799,103.9807994,599.9246231,Transit,7.355897368,0.170655572,0,0.180692071
22/11/2022 14:21,2:21:00,3.744492441,1.303436223,103.98012,599.7976391,Transit,13.95473367,0.169392236,0,0.186412173
22/11/2022 14:22,2:22:00,3.926565875,1.303866547,103.9790599,566.6327212,Transit,17.14498189,0.17472632,0,0.188377362
22/11/2022 14:23,2:23:00,2.907991361,1.304074914,103.9781237,415.5133333,Transit,39.54054623,0.179849847,0,0.188763381
22/11/2022 14:24,2:24:00,2.705183585,1.304089947,103.9773901,410.9396985,Transit,2.947755205,0.197290896,0,0.187324582
22/11/2022 14:25,2:25:00,0.950863931,1.304036637,103.9769102,427.3166667,Transit,2.393787017,0.1953608,0,0.192763943
22/11/2022 14:26,2:26:00,0.876025918,1.304072248,103.9768379,416.6644182,Transit,2.241321061,0.150968593,0,0.187219304
22/11/2022 14:27,2:27:00,1.304967603,1.304198092,103.9770544,420.6314908,Transit,3.028532441,0.142862191,0,0.185569949
22/11/2022 14:28,2:28:00,0.53488121,1.304318526,103.9772536,417.2433333,Transit,3.089711919,0.142090152,0,0.185429579
22/11/2022 14:29,2:29:00,0.398164147,1.304332852,103.9772527,417.3366667,Transit,3.082840252,0.179709476,0,0.188166806
22/11/2022 14:30,2:30:00,0.450323974,1.304344149,103.9773007,417.5092127,Transit,3.29644828,0.147108402,0,0.186306895
22/11/2022 14:31,2:31:00,0.788552916,1.304361015,103.9773556,417.4510135,Transit,3.252642438,0.139914408,0,0.184903189
22/11/2022 14:32,2:32:00,0.599352052,1.304388086,103.9774699,91.56166667,Engine Off,0,0.139317833,0,0.18465754
22/11/2022 14:33,2:33:00,0.667710583,1.304331811,103.9775115,0.64028777,Engine Off,0,0.139037091,0,0.184973374
22/11/2022 14:34,2:34:00,0.629481641,1.304431581,103.9774319,0,Engine Off,0,0.159039904,0,0.183043278
22/11/2022 14:35,2:35:00,0.40075594,1.30447481,103.9773601,0,Engine Off,0,0.166233898,0,0.185850691
22/11/2022 14:36,2:36:00,0.403023758,1.304567905,103.9773226,0,Engine Off,0,0.196062653,0,0.185955969
22/11/2022 14:37,2:37:00,0.651187905,1.304564055,103.9773589,0,Engine Off,0,0.132158931,0,0.185850691
22/11/2022 14:38,2:38:00,0.397840173,1.304536423,103.9773232,0,Engine Off,0,0.123666509,0,0.186657822
22/11/2022 14:39,2:39:00,0.6087473,1.304470766,103.9773067,0,Engine Off,0,0.124929845,0,0.187043841
22/11/2022 14:40,2:40:00,0.490820734,1.304434359,103.9774122,0,Engine Off,0,0.130228836,0,0.18637708
22/11/2022 14:41,2:41:00,0.222570194,1.304429906,103.9774302,0,Engine Off,0,0.149108683,0,0.185955969
22/11/2022 14:42,2:42:00,0.26825054,1.304413378,103.9774348,0,Engine Off,0,0.142616542,0,0.186552544
22/11/2022 14:43,2:43:00,0.517062635,1.304494909,103.9774173,0,Engine Off,0,0.130544669,0,0.186622729
22/11/2022 14:44,2:44:00,0.389092873,1.304527044,103.9774407,0,Engine Off,0,0.171708351,0,0.187675509
22/11/2022 14:45,2:45:00,0.336933045,1.304501585,103.9774155,0,Engine Off,0,0.145143213,0,0.186412173
22/11/2022 14:46,2:46:00,0.398812095,1.304495549,103.9773686,0,Engine Off,0,0.169076402,0,0.1867631
22/11/2022 14:47,2:47:00,0.374514039,1.304481689,103.9773078,0,Engine Off,0,0.171322332,0,0.18623671
22/11/2022 14:48,2:48:00,0.303887689,1.304436365,103.9773138,0,Engine Off,0,0.157039622,0,0.186271802
22/11/2022 14:49,2:49:00,0.290928726,1.304480084,103.9773368,0,Engine Off,0,0.134404861,0,0.186552544
22/11/2022 14:50,2:50:00,0.217062635,1.304512898,103.9773199,0,Engine Off,0,0.176305489,0,0.186552544
22/11/2022 14:51,2:51:00,0.303239741,1.304550578,103.9773393,0,Engine Off,0,0.181323738,0,0.18637708
22/11/2022 14:52,2:52:00,0.236177106,1.304523012,103.977345,0,Engine Off,0,0.179077809,0,0.186552544
22/11/2022 14:53,2:53:00,0.479805616,1.304462926,103.9772458,0,Engine Off,0,0.158443329,0,0.186271802
22/11/2022 14:54,2:54:00,0.589308855,1.3043928,103.9773011,0,Engine Off,0,0.163496671,0,0.187254397
22/11/2022 14:55,2:55:00,0.462634989,1.304361606,103.9773867,0,Engine Off,0,0.134089027,0,0.185955969
22/11/2022 14:56,2:56:00,0.3174946,1.304344171,103.9773771,0,Engine Off,0,0.132755507,0,0.186131432
22/11/2022 14:57,2:57:00,0.242980562,1.304330738,103.9773863,0,Engine Off,0,0.135036529,0,0.186096339
22/11/2022 14:58,2:58:00,0.546868251,1.304380662,103.9774336,0,Engine Off,0,0.130720133,0,0.186412173
22/11/2022 14:59,2:59:00,0.30161987,1.304423398,103.9773953,0,Engine Off,0,0.135001436,0,0.185991061
22/11/2022 15:00,3:00:00,0.266306695,1.304441501,103.9774411,0,Engine Off,0,0.132158931,0,0.186026154
22/11/2022 15:01,3:01:00,0.395572354,1.304517473,103.9773964,0,Engine Off,0,0.124087621,0,0.186271802
22/11/2022 15:02,3:02:00,0.179805616,1.304498442,103.9773934,0,Engine Off,0,0.130228836,0,0.186201617
22/11/2022 15:03,3:03:00,0.195032397,1.304479946,103.9773803,0,Engine Off,0,0.166233898,0,0.186026154
22/11/2022 15:04,3:04:00,0.507343413,1.304393468,103.9774185,0,Engine Off,0,0.14272182,0,0.185429579
22/11/2022 15:05,3:05:00,0.4587473,1.304368028,103.9773033,0,Engine Off,0,0.133036248,0,0.185955969
22/11/2022 15:06,3:06:00,0.288984881,1.304369267,103.9773582,0,Engine Off,0,0.13293097,0,0.186482358
22/11/2022 15:07,3:07:00,0.181425486,1.30439807,103.9773856,0,Engine Off,0,0.135387456,0,0.18637708
